Date,Open,High,Low,Close,Adj Close,Volume
1999-11-18,32.54649353027344,35.765380859375,28.612302780151367,31.473533630371094,27.06866455078125,62546300
1999-11-19,30.713520050048828,30.75822639465332,28.47818374633789,28.880542755126953,24.838577270507812,15234100
1999-11-22,29.551143646240234,31.473533630371094,28.65700912475586,31.473533630371094,27.06866455078125,6577800
1999-11-23,30.400571823120117,31.205293655395508,28.612302780151367,28.612302780151367,24.607879638671875,5975600
1999-11-24,28.701717376708984,29.998210906982422,28.612302780151367,29.372318267822266,25.261524200439453,4843200
